plan_id,cable_id,status,type,zone,a_device,a_interface,a_role,b_device,b_interface,b_role
21,3727,connected,,,compute-001,fe-p0,server,fe-leaf-01,E1/1/1,leaf
21,3728,connected,,,compute-001,fe-p1,server,fe-leaf-02,E1/1/1,leaf
21,3729,connected,,,compute-002,fe-p0,server,fe-leaf-01,E1/1/2,leaf
21,3730,connected,,,compute-002,fe-p1,server,fe-leaf-02,E1/1/2,leaf
21,3731,connected,,,compute-003,fe-p0,server,fe-leaf-01,E1/1/3,leaf
21,3732,connected,,,compute-003,fe-p1,server,fe-leaf-02,E1/1/3,leaf
21,3733,connected,,,compute-004,fe-p0,server,fe-leaf-01,E1/1/4,leaf
21,3734,connected,,,compute-004,fe-p1,server,fe-leaf-02,E1/1/4,leaf
21,3735,connected,,,compute-005,fe-p0,server,fe-leaf-01,E1/3/1,leaf
21,3736,connected,,,compute-005,fe-p1,server,fe-leaf-02,E1/3/1,leaf
21,3737,connected,,,compute-006,fe-p0,server,fe-leaf-01,E1/3/2,leaf
21,3738,connected,,,compute-006,fe-p1,server,fe-leaf-02,E1/3/2,leaf
21,3739,connected,,,compute-007,fe-p0,server,fe-leaf-01,E1/3/3,leaf
21,3740,connected,,,compute-007,fe-p1,server,fe-leaf-02,E1/3/3,leaf
21,3741,connected,,,compute-008,fe-p0,server,fe-leaf-01,E1/3/4,leaf
21,3742,connected,,,compute-008,fe-p1,server,fe-leaf-02,E1/3/4,leaf
21,3743,connected,,,fe-leaf-01,E1/2,leaf,fe-spine-01,E1/1,spine
21,3744,connected,,,fe-leaf-01,E1/4,leaf,fe-spine-01,E1/2,spine
21,3745,connected,,,fe-leaf-01,E1/6,leaf,fe-spine-01,E1/3,spine
21,3746,connected,,,fe-leaf-01,E1/8,leaf,fe-spine-01,E1/4,spine
21,3747,connected,,,fe-leaf-01,E1/10,leaf,fe-spine-01,E1/5,spine
21,3748,connected,,,fe-leaf-01,E1/12,leaf,fe-spine-01,E1/6,spine
21,3749,connected,,,fe-leaf-01,E1/14,leaf,fe-spine-01,E1/7,spine
21,3750,connected,,,fe-leaf-01,E1/16,leaf,fe-spine-01,E1/8,spine
21,3751,connected,,,fe-leaf-01,E1/18,leaf,fe-spine-01,E1/9,spine
21,3752,connected,,,fe-leaf-01,E1/20,leaf,fe-spine-01,E1/10,spine
21,3753,connected,,,fe-leaf-01,E1/22,leaf,fe-spine-01,E1/11,spine
21,3754,connected,,,fe-leaf-01,E1/24,leaf,fe-spine-01,E1/12,spine
21,3755,connected,,,fe-leaf-01,E1/26,leaf,fe-spine-01,E1/13,spine
21,3756,connected,,,fe-leaf-01,E1/28,leaf,fe-spine-01,E1/14,spine
21,3757,connected,,,fe-leaf-01,E1/30,leaf,fe-spine-01,E1/15,spine
21,3758,connected,,,fe-leaf-01,E1/32,leaf,fe-spine-01,E1/16,spine
21,3759,connected,,,fe-leaf-01,E1/34,leaf,fe-spine-01,E1/17,spine
21,3760,connected,,,fe-leaf-01,E1/36,leaf,fe-spine-01,E1/18,spine
21,3761,connected,,,fe-leaf-01,E1/38,leaf,fe-spine-01,E1/19,spine
21,3762,connected,,,fe-leaf-01,E1/40,leaf,fe-spine-01,E1/20,spine
21,3763,connected,,,fe-leaf-01,E1/42,leaf,fe-spine-01,E1/21,spine
21,3764,connected,,,fe-leaf-01,E1/44,leaf,fe-spine-01,E1/22,spine
21,3765,connected,,,fe-leaf-01,E1/46,leaf,fe-spine-01,E1/23,spine
21,3766,connected,,,fe-leaf-01,E1/48,leaf,fe-spine-01,E1/24,spine
21,3767,connected,,,fe-leaf-01,E1/50,leaf,fe-spine-01,E1/25,spine
21,3768,connected,,,fe-leaf-01,E1/52,leaf,fe-spine-01,E1/26,spine
21,3769,connected,,,fe-leaf-01,E1/54,leaf,fe-spine-01,E1/27,spine
21,3770,connected,,,fe-leaf-01,E1/56,leaf,fe-spine-01,E1/28,spine
21,3771,connected,,,fe-leaf-01,E1/58,leaf,fe-spine-01,E1/29,spine
21,3772,connected,,,fe-leaf-01,E1/60,leaf,fe-spine-01,E1/30,spine
21,3773,connected,,,fe-leaf-01,E1/62,leaf,fe-spine-01,E1/31,spine
21,3774,connected,,,fe-leaf-01,E1/64,leaf,fe-spine-01,E1/32,spine
21,3775,connected,,,fe-leaf-02,E1/2,leaf,fe-spine-01,E1/33,spine
21,3776,connected,,,fe-leaf-02,E1/4,leaf,fe-spine-01,E1/34,spine
21,3777,connected,,,fe-leaf-02,E1/6,leaf,fe-spine-01,E1/35,spine
21,3778,connected,,,fe-leaf-02,E1/8,leaf,fe-spine-01,E1/36,spine
21,3779,connected,,,fe-leaf-02,E1/10,leaf,fe-spine-01,E1/37,spine
21,3780,connected,,,fe-leaf-02,E1/12,leaf,fe-spine-01,E1/38,spine
21,3781,connected,,,fe-leaf-02,E1/14,leaf,fe-spine-01,E1/39,spine
21,3782,connected,,,fe-leaf-02,E1/16,leaf,fe-spine-01,E1/40,spine
21,3783,connected,,,fe-leaf-02,E1/18,leaf,fe-spine-01,E1/41,spine
21,3784,connected,,,fe-leaf-02,E1/20,leaf,fe-spine-01,E1/42,spine
21,3785,connected,,,fe-leaf-02,E1/22,leaf,fe-spine-01,E1/43,spine
21,3786,connected,,,fe-leaf-02,E1/24,leaf,fe-spine-01,E1/44,spine
21,3787,connected,,,fe-leaf-02,E1/26,leaf,fe-spine-01,E1/45,spine
21,3788,connected,,,fe-leaf-02,E1/28,leaf,fe-spine-01,E1/46,spine
21,3789,connected,,,fe-leaf-02,E1/30,leaf,fe-spine-01,E1/47,spine
21,3790,connected,,,fe-leaf-02,E1/32,leaf,fe-spine-01,E1/48,spine
21,3791,connected,,,fe-leaf-02,E1/34,leaf,fe-spine-01,E1/49,spine
21,3792,connected,,,fe-leaf-02,E1/36,leaf,fe-spine-01,E1/50,spine
21,3793,connected,,,fe-leaf-02,E1/38,leaf,fe-spine-01,E1/51,spine
21,3794,connected,,,fe-leaf-02,E1/40,leaf,fe-spine-01,E1/52,spine
21,3795,connected,,,fe-leaf-02,E1/42,leaf,fe-spine-01,E1/53,spine
21,3796,connected,,,fe-leaf-02,E1/44,leaf,fe-spine-01,E1/54,spine
